Tempo(s),EMG_Value
2.459661,2528
2.460659,1856
2.461660,2112
2.462662,1616
2.463660,1552
2.464661,2064
2.475296,1328
2.475531,1680
2.475745,2112
2.475949,2576
2.476155,2624
2.476360,1056
2.476569,1936
2.476786,1280
2.476994,1856
2.477208,1984
2.477660,1568
2.478661,2224
2.479663,2592
2.480660,1888
2.481662,2480
2.482662,1840
2.483660,2336
2.484661,2000
2.485661,1872
2.486660,1488
2.487659,1632
2.488662,2144
2.489659,2448
2.490661,1712
2.491662,1760
2.492661,2192
2.493661,1440
2.494659,2000
2.495659,1872
2.496661,1792
2.497661,1344
2.498662,2272
2.499659,2944
2.500661,1728
2.501660,2560
2.502660,1312
2.503662,1616
2.504661,1232
2.505661,1504
2.506661,1936
2.507662,1680
2.508661,2336
2.509662,1456
2.665089,1968
2.665617,2752
2.665943,896
2.666235,1856
2.666518,1200
2.666877,1040
2.667162,1232
2.667448,1248
2.667736,1856
2.668039,1280
2.668329,1744
2.668661,960
2.669660,1792
2.670663,992
2.671663,1392
2.672661,1744
2.673661,1584
2.674660,1072
2.675662,1680
2.676661,2624
2.677662,1584
2.678662,1440
2.679661,1168
2.680661,1888
2.681661,1680
2.682661,2176
2.683661,1904
2.684661,1936
2.685661,2320
2.686661,2448
2.687661,1632
2.688660,1744
2.689662,1712
2.690661,1600
2.691661,1616
2.692663,2480
2.693659,2224
2.694661,1200
2.695660,1888
2.696661,1456
2.697661,1808
2.698661,832
2.699661,1632
2.700663,2384
2.701661,1936
2.702661,3536
2.703661,3072
2.704661,720
2.705663,1760
2.706663,2240
2.707660,3040
2.708660,1792
2.709660,1648
2.710661,1712
2.711662,1200
2.712662,2128
2.713662,2208
2.714662,1968
2.715661,864
2.716660,3264
2.717662,1312
2.718659,1984
2.719661,4305
2.720663,2960
2.721663,3248
2.722661,2880
2.723660,3488
2.724661,3248
2.725663,1488
2.726663,2064
2.727678,1808
2.728668,1472
2.729663,2144
2.730663,1376
2.731661,1792
2.732663,2000
2.733662,2048
2.734663,1152
2.735661,3856
2.736659,2112
2.737662,1216
2.738661,2656
2.739661,2656
2.740661,1440
2.741660,1456
2.742659,2624
2.743663,1472
2.744662,1792
2.745661,1808
2.746661,1232
2.747662,1312
2.748663,3024
2.749660,1744
2.750660,1792
2.751661,1840
2.752661,2320
2.753660,1728
2.754660,1552
2.755662,2912
2.756660,2304
2.757660,2096
2.758660,3584
2.759659,1600
2.760660,1664
2.761659,1664
2.762661,3376
2.763660,2768
2.764661,944
2.765663,1264
2.766661,1744
2.767661,2048
2.768661,1504
2.769661,3152
2.770660,1792
2.771661,2464
2.772662,1536
2.773662,1744
2.774661,2080
2.775660,2416
2.776661,1808
2.777661,2256
2.778662,1472
2.779662,2576
2.780661,1616
2.781659,1312
2.782661,2448
2.783661,1920
2.784661,1504
2.785660,4353
2.786661,2512
2.787660,2368
2.788663,4257
2.789661,2400
2.790661,1408
2.791678,3088
2.792669,3088
2.793665,2064
2.794660,1216
2.795659,2272
2.796662,3856
2.797661,2496
2.798661,800
2.799659,2400
2.800660,3376
2.801661,3264
2.802663,3248
2.803661,3024
2.804661,3888
2.805662,1984
2.806662,1312
2.807661,1408
